LinearFeatureBaseline/ExplainedVariance,push-back-v1/MinReturn,Average/Iteration,MetaTest/Average/MinReturn,MetaTest/Average/TerminationRate,MetaTest/push-back-v1/SuccessRate,policy/KLBefore,TotalEnvSteps,Average/TerminationRate,push-back-v1/Iteration,MetaTest/push-back-v1/NumEpisodes,Average/MaxReturn,Average/MinReturn,MetaTest/Average/Iteration,MetaTest/push-back-v1/MinReturn,MetaTest/Average/SuccessRate,MetaTest/Average/StdReturn,MetaTest/push-back-v1/MaxReturn,MetaTest/Average/AverageReturn,MetaTest/push-back-v1/AverageDiscountedReturn,Average/StdReturn,MetaTest/Average/MaxReturn,policy/LossAfter,MetaTest/push-back-v1/TerminationRate,push-back-v1/NumEpisodes,Average/AverageDiscountedReturn,Average/NumEpisodes,MetaTest/push-back-v1/Iteration,push-back-v1/SuccessRate,MetaTest/push-back-v1/AverageReturn,push-back-v1/MaxReturn,push-back-v1/StdReturn,push-back-v1/TerminationRate,Average/SuccessRate,policy/LossBefore,policy/Entropy,policy/KL,MetaTest/push-back-v1/StdReturn,Average/AverageReturn,MetaTest/Average/NumEpisodes,policy/dLoss,push-back-v1/AverageReturn,push-back-v1/AverageDiscountedReturn,MetaTest/Average/AverageDiscountedReturn
0.1866608783706012,-68.59339816775098,48,,,,0.0,980000,0.0,48,,38393.24140840924,-68.59339816775098,,,,,,,,7437.735149179545,,-6.3978844,,100,1786.293950658011,100,,0.06,,38393.24140840924,7437.735149179545,0.0,0.06,2.182622,4.1355276,0.00920374,,6959.592278191841,,8.580506,6959.592278191841,1786.293950658011,
0.22415040567701527,-58.49202837770431,49,,,,0.0,1000000,0.0,49,,49568.55080553021,-58.49202837770431,,,,,,,,7643.983232703538,,-6.013044,,100,1754.3851151691383,100,,0.05,,49568.55080553021,7643.983232703538,0.0,0.05,4.4116406,4.0943675,0.010189697,,6681.3559244786775,,10.424685,6681.3559244786775,1754.3851151691383,
0.27028450611882215,4.4802496208667915,50,22.50952769904862,0.0,0.0,0.0,1020000,0.0,50,10,66773.67341182793,4.4802496208667915,5,22.50952769904862,0.0,6272.720798082305,17230.099148392255,7265.326398643994,7265.326398643991,11881.476963936602,17230.099148392255,-9.9491,0.0,100,2459.1506819750766,100,5,0.09,7265.326398643994,66773.67341182793,11881.476963936602,0.0,0.09,6.2729936,4.064037,0.007827008,6272.720798082305,9582.369335060475,10,16.222094,9582.369335060475,2459.1506819750766,7265.326398643991
0.22163689092896233,-76.2226729172709,51,,,,0.0,1040000,0.0,51,,51364.54737281307,-76.2226729172709,,,,,,,,7735.792994022038,,-7.570331,,100,1723.2485934186718,100,,0.04,,51364.54737281307,7735.792994022038,0.0,0.04,0.86213124,4.0276494,0.0058230124,,6454.25056771907,,8.432463,6454.25056771907,1723.2485934186718,
0.24277259740169288,-59.439386285545474,52,,,,0.0,1060000,0.0,52,,71450.45945864749,-59.439386285545474,,,,,,,,11619.110227461599,,-9.156615,,100,2512.8685731030755,100,,0.11,,71450.45945864749,11619.110227461599,0.0,0.11,2.5338032,3.9861763,0.009881428,,9581.921944032667,,11.690418,9581.921944032667,2512.8685731030755,
0.20931478170161522,-32.49956312460635,53,,,,0.0,1080000,0.0,53,,48772.80575917705,-32.49956312460635,,,,,,,,9821.208157815856,,0.073,,100,2044.6192623873194,100,,0.08,,48772.80575917705,9821.208157815856,0.0,0.08,11.191115,3.9404676,0.00866437,,7412.784707300007,,11.118115,7412.784707300007,2044.6192623873194,
0.16815618510947772,-0.2092309028257014,54,,,,0.0,1100000,0.0,54,,66775.88889231495,-0.2092309028257014,,,,,,,,8893.869154325022,,-5.489181,,100,1811.500700280579,100,,0.04,,66775.88889231495,8893.869154325022,0.0,0.04,3.3164062,3.9141273,0.009643001,,6747.1624259352275,,8.805588,6747.1624259352275,1811.500700280579,
0.21466379380063694,-68.99673957198766,55,,,,0.0,1120000,0.0,55,,66098.10009431568,-68.99673957198766,,,,,,,,13745.825643396789,,-16.113106,,100,2469.413617064942,100,,0.07,,66098.10009431568,13745.825643396789,0.0,0.07,-0.34379375,3.859512,0.008095159,,9362.569857375976,,15.769312,9362.569857375976,2469.413617064942,
0.22554293503625378,-70.36176048983029,56,,,,0.0,1140000,0.0,56,,53699.5735242841,-70.36176048983029,,,,,,,,12331.068190962875,,-13.297487,,100,2930.526695900042,100,,0.09,,53699.5735242841,12331.068190962875,0.0,0.09,0.9011875,3.826637,0.008654673,,11113.955127018087,,14.198675,11113.955127018087,2930.526695900042,
0.20866479037670493,-68.15712940668924,57,,,,0.0,1160000,0.0,57,,58949.24480051898,-68.15712940668924,,,,,,,,9569.676970846078,,-5.91415,,100,2192.4062519834497,100,,0.04,,58949.24480051898,9569.676970846078,0.0,0.04,4.0463686,3.8104026,0.008343783,,8455.035707066962,,9.960519,8455.035707066962,2192.4062519834497,
0.23686144542812104,-73.73830507598565,58,,,,0.0,1180000,0.0,58,,95734.96057946906,-73.73830507598565,,,,,,,,15764.361862798407,,-12.371797,,100,2692.691866129099,100,,0.11,,95734.96057946906,15764.361862798407,0.0,0.11,5.2832937,3.7805862,0.011736299,,10965.765025214947,,17.65509,10965.765025214947,2692.691866129099,
0.16362767155998192,-52.23905117934113,59,,,,0.0,1200000,0.0,59,,88511.46735542959,-52.23905117934113,,,,,,,,18338.50748238113,,-10.428481,,100,3630.7859471739207,100,,0.16,,88511.46735542959,18338.50748238113,0.0,0.16,6.969875,3.7134511,0.012762294,,14321.92308725033,,17.398355,14321.92308725033,3630.7859471739207,
0.29108751074075556,-53.341058904917546,60,139.17767251871334,0.0,0.1,0.0,1220000,0.0,60,10,55003.911538900735,-53.341058904917546,6,139.17767251871334,0.1,13182.248081540854,44351.852926184765,12191.625238615783,12191.625238615781,10649.487493706221,44351.852926184765,-0.45452031,0.0,100,2471.8990715537475,100,6,0.09,12191.625238615783,55003.911538900735,10649.487493706221,0.0,0.09,9.234299,3.6741152,0.01007966,13182.248081540854,9596.257719861123,10,9.688819,9596.257719861123,2471.8990715537475,12191.625238615781
0.26698866585998526,45.34752109297143,61,,,,0.0,1240000,0.0,61,,76522.94865683994,45.34752109297143,,,,,,,,13271.9464897103,,-15.026607,,100,2502.5602616110777,100,,0.07,,76522.94865683994,13271.9464897103,0.0,0.07,2.4948688,3.650425,0.006230107,,8975.151577799796,,17.521475,8975.151577799796,2502.5602616110777,
0.2391548168246037,-75.14476044749006,62,,,,0.0,1260000,0.0,62,,81865.86938503134,-75.14476044749006,,,,,,,,17012.250206109806,,-22.213675,,100,3899.4215450206602,100,,0.15,,81865.86938503134,17012.250206109806,0.0,0.15,-4.0006876,3.6337926,0.007931234,,14126.94033063519,,18.212986,14126.94033063519,3899.4215450206602,
0.248507047250078,7.513020034480268,63,,,,0.0,1280000,0.0,63,,63487.114334937054,7.513020034480268,,,,,,,,11993.384407194426,,-14.309869,,100,3193.2365347917103,100,,0.13,,63487.114334937054,11993.384407194426,0.0,0.13,-1.4447813,3.5945442,0.009972933,,11609.107733141173,,12.8650875,11609.107733141173,3193.2365347917103,
0.17326159463446889,-76.30367903597671,64,,,,0.0,1300000,0.0,64,,92905.30461011957,-76.30367903597671,,,,,,,,17107.027804489186,,-15.502262,,100,4032.1889844818566,100,,0.09,,92905.30461011957,17107.027804489186,0.0,0.09,4.5495877,3.5462148,0.0062790224,,14390.772152968193,,20.05185,14390.772152968193,4032.1889844818566,
0.14761200933752616,-46.53015873550004,65,,,,0.0,1320000,0.0,65,,97132.93284491196,-46.53015873550004,,,,,,,,18001.41022242864,,-15.747562,,100,3991.449111670719,100,,0.15,,97132.93284491196,18001.41022242864,0.0,0.15,2.3366125,3.500571,0.0069540488,,14853.142817358152,,18.084175,14853.142817358152,3991.449111670719,
0.14878605481968055,-76.56704853886191,66,,,,0.0,1340000,0.0,66,,124194.39709461838,-76.56704853886191,,,,,,,,22717.243562131,,-22.261288,,100,5569.785919821827,100,,0.26,,124194.39709461838,22717.243562131,0.0,0.26,8.363188,3.4881735,0.008729784,,21578.282919580863,,30.624475,21578.282919580863,5569.785919821827,
0.28584476577156104,-75.29106197991591,67,,,,0.0,1360000,0.0,67,,92235.5889703997,-75.29106197991591,,,,,,,,16468.417720911697,,-16.801937,,100,4067.1062574669104,100,,0.16,,92235.5889703997,16468.417720911697,0.0,0.16,0.1837625,3.4636571,0.0069226334,,14740.421584974556,,16.985699,14740.421584974556,4067.1062574669104,
0.2578070890602273,-58.258425462851015,68,,,,0.0,1380000,0.0,68,,90275.28043394764,-58.258425462851015,,,,,,,,19624.723913115122,,-10.730675,,100,3939.8544416077957,100,,0.13,,90275.28043394764,19624.723913115122,0.0,0.13,6.8583627,3.4127195,0.008458669,,14703.40628420245,,17.589037,14703.40628420245,3939.8544416077957,
0.23718647120658787,76.36334110630843,69,,,,0.0,1400000,0.0,69,,104964.0327002571,76.36334110630843,,,,,,,,22702.575009608212,,-24.56945,,100,5745.46088562803,100,,0.33,,104964.0327002571,22702.575009608212,0.0,0.33,4.8453,3.3676844,0.010538528,,23802.17627693828,,29.414751,23802.17627693828,5745.46088562803,
0.1762924191975631,560.484570335049,70,2410.8837553812823,0.0,0.1,0.0,1420000,0.0,70,10,120993.58159710208,560.484570335049,7,2410.8837553812823,0.1,12556.504237894767,40274.84118446748,17655.264073001843,17655.264073001847,21916.111562979575,40274.84118446748,-22.43115,0.0,100,5760.299607076906,100,7,0.24,17655.264073001843,120993.58159710208,21916.111562979575,0.0,0.24,-6.0123377,3.3387797,0.010120896,12556.504237894767,22166.31818657012,10,16.418812,22166.31818657012,5760.299607076906,17655.264073001847
0.2559568505470313,-69.03908714999994,71,,,,0.0,1440000,0.0,71,,77998.75618163431,-69.03908714999994,,,,,,,,14253.05929779313,,-9.065006,,100,3276.238646213231,100,,0.14,,77998.75618163431,14253.05929779313,0.0,0.14,4.2670126,3.322807,0.0072596963,,11568.429706035355,,13.332019,11568.429706035355,3276.238646213231,
0.1749588159271367,-70.16296732647716,72,,,,0.0,1460000,0.0,72,,126582.09062665996,-70.16296732647716,,,,,,,,29315.70937814527,,-7.320475,,100,7938.840899894363,100,,0.36,,126582.09062665996,29315.70937814527,0.0,0.36,24.3595,3.3010328,0.009293673,,29664.77857034113,,31.679976,29664.77857034113,7938.840899894363,
0.20881854751426632,-73.79852203011806,73,,,,0.0,1480000,0.0,73,,103099.74511524307,-73.79852203011806,,,,,,,,18416.9029229689,,2.2654235,,100,4061.0414895023914,100,,0.13,,103099.74511524307,18416.9029229689,0.0,0.13,20.467768,3.2651124,0.007800977,,15300.65728480136,,18.202345,15300.65728480136,4061.0414895023914,
0.25518374959770007,-65.48925551657808,74,,,,0.0,1500000,0.0,74,,120558.44821183359,-65.48925551657808,,,,,,,,20508.210979505588,,-28.320812,,100,4737.945294657267,100,,0.18,,120558.44821183359,20508.210979505588,0.0,0.18,-6.2381,3.2381098,0.008720217,,18229.37170884724,,22.082712,18229.37170884724,4737.945294657267,
0.22830885531080758,18.71316843213266,75,,,,0.0,1520000,0.0,75,,99320.19755137757,18.71316843213266,,,,,,,,20731.98519691961,,-19.8539,,100,5144.670885464976,100,,0.22,,99320.19755137757,20731.98519691961,0.0,0.22,4.6862907,3.2186956,0.013834078,,19373.18031593287,,24.540192,19373.18031593287,5144.670885464976,
0.21340500240152493,-71.34769109422264,76,,,,0.0,1540000,0.0,76,,78704.00082435884,-71.34769109422264,,,,,,,,19593.64039330731,,-14.779387,,100,6051.833982998191,100,,0.24,,78704.00082435884,19593.64039330731,0.0,0.24,7.6165533,3.1917493,0.008084782,,22443.742806412265,,22.39594,22443.742806412265,6051.833982998191,
0.35391727277037544,-76.47783724410552,77,,,,0.0,1560000,0.0,77,,131817.12539988317,-76.47783724410552,,,,,,,,26772.15805880827,,-3.4450579,,100,6298.085067188641,100,,0.24,,131817.12539988317,26772.15805880827,0.0,0.24,22.648281,3.146587,0.009332374,,24433.167073123157,,26.093338,24433.167073123157,6298.085067188641,
0.15700681813236583,-71.34971362156465,78,,,,0.0,1580000,0.0,78,,129623.75814179209,-71.34971362156465,,,,,,,,23898.75264956096,,-7.791625,,100,7049.143670637084,100,,0.3,,129623.75814179209,23898.75264956096,0.0,0.3,18.77805,3.110924,0.0077649537,,24951.656315528486,,26.569675,24951.656315528486,7049.143670637084,
0.1871685540070932,-20.082720807631233,79,,,,0.0,1600000,0.0,79,,87320.82331401433,-20.082720807631233,,,,,,,,19054.450362731397,,-8.748094,,100,5170.4820305597295,100,,0.18,,87320.82331401433,19054.450362731397,0.0,0.18,14.7626095,3.0868504,0.007390823,,17946.353366187548,,23.510704,17946.353366187548,5170.4820305597295,
0.27567016858421556,-69.74998377293596,80,2228.652497554246,0.0,0.3,0.0,1620000,0.0,80,10,107801.28338966837,-69.74998377293596,8,2228.652497554246,0.3,31001.148536527646,108637.20808669864,32929.67604542371,32929.67604542371,23602.318052644394,108637.20808669864,-9.247475,0.0,100,6489.521981529825,100,8,0.23,32929.67604542371,107801.28338966837,23602.318052644394,0.0,0.23,22.00135,3.0696065,0.007277593,31001.148536527646,23996.58486415029,10,31.248825,23996.58486415029,6489.521981529825,32929.67604542371
0.20228028083405847,14.05083593551492,81,,,,0.0,1640000,0.0,81,,143668.65622548066,14.05083593551492,,,,,,,,30259.238455998646,,-11.80235,,100,8096.373798203335,100,,0.3,,143668.65622548066,30259.238455998646,0.0,0.3,24.18455,3.0346565,0.007748134,,28827.45633500518,,35.9869,28827.45633500518,8096.373798203335,
0.18987422259674203,458.2477298218847,82,,,,0.0,1660000,0.0,82,,98579.32643778616,458.2477298218847,,,,,,,,22129.110543872575,,-7.1278,,100,7145.514336535107,100,,0.24,,98579.32643778616,22129.110543872575,0.0,0.24,15.4839,2.9940257,0.008416811,,25181.96216570296,,22.6117,25181.96216570296,7145.514336535107,
0.19569994727664752,-74.44778767418717,83,,,,0.0,1680000,0.0,83,,100193.99086607035,-74.44778767418717,,,,,,,,21866.92001349229,,-17.572683,,100,6955.687382267514,100,,0.29,,100193.99086607035,21866.92001349229,0.0,0.29,-1.4914985,2.9669726,0.011440612,,23779.788550854108,,16.081184,23779.788550854108,6955.687382267514,
0.1317580753249481,-72.31386144731682,84,,,,0.0,1700000,0.0,84,,120051.06789951913,-72.31386144731682,,,,,,,,26026.230395954677,,-32.72025,,100,8312.157880127465,100,,0.29,,120051.06789951913,26026.230395954677,0.0,0.29,0.6316875,2.9440231,0.008683853,,27458.36059299393,,33.351936,27458.36059299393,8312.157880127465,
0.25225500769669773,20.531880379428433,85,,,,0.0,1720000,0.0,85,,113647.19211553721,20.531880379428433,,,,,,,,21721.91538656503,,-12.942794,,100,6127.4500774130665,100,,0.19,,113647.19211553721,21721.91538656503,0.0,0.19,8.060415,2.916687,0.007130359,,21916.622152950145,,21.003208,21916.622152950145,6127.4500774130665,
0.3922823647750815,885.2751673535114,86,,,,0.0,1740000,0.0,86,,107366.63288088512,885.2751673535114,,,,,,,,27216.495534696718,,-25.590162,,100,8146.403179538075,100,,0.35,,107366.63288088512,27216.495534696718,0.0,0.35,3.8496375,2.8889859,0.01145615,,29550.566472380477,,29.4398,29550.566472380477,8146.403179538075,
0.2401936920150357,292.0370391633064,87,,,,0.0,1760000,0.0,87,,128391.95205739744,292.0370391633064,,,,,,,,24947.37145773459,,-22.220413,,100,6295.3500099741295,100,,0.27,,128391.95205739744,24947.37145773459,0.0,0.27,4.5331435,2.8540852,0.010217344,,22761.885174710416,,26.753557,22761.885174710416,6295.3500099741295,
0.24353913503415925,-76.58865827406889,88,,,,0.0,1780000,0.0,88,,120816.47939589868,-76.58865827406889,,,,,,,,29087.894674302188,,-30.849453,,100,12449.068634057161,100,,0.59,,120816.47939589868,29087.894674302188,0.0,0.59,6.6957874,2.8625796,0.0054313475,,43162.08746490012,,37.545242,43162.08746490012,12449.068634057161,
0.22257212348621946,25.872762658411375,89,,,,0.0,1800000,0.0,89,,117611.34284496697,25.872762658411375,,,,,,,,29147.50811779024,,-2.202775,,100,8686.438265061943,100,,0.32,,117611.34284496697,29147.50811779024,0.0,0.32,12.8352,2.8573422,0.011801521,,30568.328607010062,,15.037975,30568.328607010062,8686.438265061943,
0.2390176248665017,405.85915369709596,90,463.48882526724117,0.0,0.3,0.0,1820000,0.0,90,10,130585.04023192482,405.85915369709596,9,463.48882526724117,0.3,26864.456442958734,90194.29809313193,21705.11745795422,21705.11745795422,27001.352178372763,90194.29809313193,-36.993813,0.0,100,7569.786188470108,100,9,0.26,21705.11745795422,130585.04023192482,27001.352178372763,0.0,0.26,-11.5199,2.827292,0.009156659,26864.456442958734,28187.491218455125,10,25.473911,28187.491218455125,7569.786188470108,21705.11745795422
0.2616829887887745,-72.35927172439185,91,,,,0.0,1840000,0.0,91,,131165.30545320958,-72.35927172439185,,,,,,,,33121.80600992285,,-35.75895,,100,8300.771600785107,100,,0.37,,131165.30545320958,33121.80600992285,0.0,0.37,9.630062,2.7913775,0.009601498,,31364.38724652768,,45.38901,31364.38724652768,8300.771600785107,
0.2190583903633796,-72.56531437054663,92,,,,0.0,1860000,0.0,92,,130320.03617050854,-72.56531437054663,,,,,,,,32991.964563038906,,-17.357637,,100,9225.107560828044,100,,0.38,,130320.03617050854,32991.964563038906,0.0,0.38,18.0367,2.7744586,0.010205828,,35721.855225288185,,35.394337,35721.855225288185,9225.107560828044,
0.27902316900599633,-72.93107493582522,93,,,,0.0,1880000,0.0,93,,144446.71812922508,-72.93107493582522,,,,,,,,32574.98047029352,,-9.868338,,100,11372.631081137713,100,,0.53,,144446.71812922508,32574.98047029352,0.0,0.53,31.63115,2.775415,0.008475722,,45359.12445534246,,41.49949,45359.12445534246,11372.631081137713,
0.3132983186192192,-75.43112825895368,94,,,,0.0,1900000,0.0,94,,121304.12804473098,-75.43112825895368,,,,,,,,28769.142226149892,,-30.229876,,100,7868.487557239358,100,,0.29,,121304.12804473098,28769.142226149892,0.0,0.29,6.463075,2.752103,0.008309136,,28684.784342125036,,36.69295,28684.784342125036,7868.487557239358,
0.28549859256782706,282.0495971331499,95,,,,0.0,1920000,0.0,95,,142081.30652189927,282.0495971331499,,,,,,,,30448.12429797741,,-44.507668,,100,10656.550994452595,100,,0.43,,142081.30652189927,30448.12429797741,0.0,0.43,-10.713556,2.720258,0.007779979,,39049.16346319885,,33.794113,39049.16346319885,10656.550994452595,
0.2358950155818479,-72.77196371052113,96,,,,0.0,1940000,0.0,96,,157842.26090884116,-72.77196371052113,,,,,,,,33978.76916884727,,-42.124264,,100,10969.953055738846,100,,0.46,,157842.26090884116,33978.76916884727,0.0,0.46,-0.318775,2.686226,0.008674079,,42734.590716333805,,41.80549,42734.590716333805,10969.953055738846,
0.30180103835028815,1678.5159815596849,97,,,,0.0,1960000,0.0,97,,142122.5617203306,1678.5159815596849,,,,,,,,33263.79510530612,,-42.65,,100,11001.327559933003,100,,0.4,,142122.5617203306,33263.79510530612,0.0,0.4,-26.2778,2.6733592,0.012479787,,39668.19911033002,,16.372202,39668.19911033002,11001.327559933003,
0.34243212862239136,438.5475806284531,98,,,,0.0,1980000,0.0,98,,133712.28807250527,438.5475806284531,,,,,,,,33375.66804021592,,-51.460144,,100,10559.334233225321,100,,0.43,,133712.28807250527,33375.66804021592,0.0,0.43,-17.179443,2.6688726,0.0074123223,,38436.2575096061,,34.2807,38436.2575096061,10559.334233225321,
0.25982505306639625,55.7199309834681,99,,,,0.0,2000000,0.0,99,,138869.9338492124,55.7199309834681,,,,,,,,28994.871383801492,,-16.913895,,100,10798.187024947894,100,,0.4,,138869.9338492124,28994.871383801492,0.0,0.4,16.398659,2.635773,0.008158105,,40344.14117892679,,33.312553,40344.14117892679,10798.187024947894,
